mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_fraction,param_bagging_freq,param_boosting_type,param_early_stopping_rounds,param_learning_rate,param_max_bin,param_n_estimators,param_num_leaves,param_num_threads,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.912373733520508,0.059605749308346584,0.005540227890014649,0.0008024757774754709,0.8,4,rf,0,0.1,255,800,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.1, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 50, 'num_threads': 4}",0.6069725301510858,0.5582418245035083,0.579618187129318,0.5930962440154905,0.4250272992130316,0.5525912170024869,0.06577678014961245,13
2.4381049156188963,0.07066308751041912,0.0036567211151123046,0.00039060183848505913,0.8,4,rf,0,0.2,255,400,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.6056037520015006,0.5594440746221665,0.5789069430082041,0.5974242153121937,0.4208204741491115,0.5524398918186353,0.06770999907369288,43
2.557713174819946,0.0692960595362127,0.004314279556274414,0.0016148050240027928,0.8,4,rf,0,0.2,255,400,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.6056037520015006,0.5594440746221665,0.5789069430082041,0.5974242153121937,0.4208204741491115,0.5524398918186353,0.06770999907369288,43
3.6386766910552977,0.044589798065293895,0.004308128356933593,0.00037942366245789376,0.8,4,rf,0,0.2,255,600,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.605736513370118,0.5580203734251561,0.5792936106460931,0.5949490887277561,0.4218497246220201,0.5519698621582287,0.06701121221037097,49
3.6221666812896727,0.041183053710043244,0.005334281921386718,0.0011187866205101316,0.8,4,rf,0,0.2,255,600,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 50, 'num_threads': 4}",0.605736513370118,0.5580203734251561,0.5792936106460931,0.5949490887277561,0.4218497246220201,0.5519698621582287,0.06701121221037097,49
4.798492383956909,0.06016636446396801,0.00624537467956543,0.0006802485263853229,0.8,4,rf,0,0.2,255,800,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 31, 'num_threads': 4}",0.6069725301510858,0.5582418245035083,0.579618187129318,0.5930962440154905,0.4250272992130316,0.5525912170024869,0.06577678014961245,13
4.923032617568969,0.0655690654253957,0.004288768768310547,0.0014516268140252228,0.8,4,rf,0,0.2,255,800,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.2, 'max_bin': 255, 'n_estimators': 800, 'num_leaves': 50, 'num_threads': 4}",0.6069725301510858,0.5582418245035083,0.579618187129318,0.5930962440154905,0.4250272992130316,0.5525912170024869,0.06577678014961245,13
2.436022138595581,0.05759550763938569,0.004762887954711914,0.003683980359959917,0.8,4,rf,0,0.4,255,400,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 31, 'num_threads': 4}",0.6056037520015006,0.5594440746221665,0.5789069430082041,0.5974242153121937,0.4208204741491115,0.5524398918186353,0.06770999907369288,43
2.5588912963867188,0.06409773347361135,0.00406341552734375,0.0005480228780710756,0.8,4,rf,0,0.4,255,400,50,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 400, 'num_leaves': 50, 'num_threads': 4}",0.6056037520015006,0.5594440746221665,0.5789069430082041,0.5974242153121937,0.4208204741491115,0.5524398918186353,0.06770999907369288,43
3.5976397514343263,0.18824457511472695,0.004251861572265625,0.001933635180381605,0.8,4,rf,0,0.4,255,600,31,4,"{'bagging_fraction': 0.8, 'bagging_freq': 4, 'boosting_type': 'rf', 'early_stopping_rounds': 0, 'learning_rate': 0.4, 'max_bin': 255, 'n_estimators': 600, 'num_leaves': 31, 'num_threads': 4}",0.605736513370118,0.5580203734251561,0.5792936106460931,0.5949490887277561,0.4218497246220201,0.5519698621582287,0.06701121221037097,49
