Compound,SMILES,InChI,logS,Temperature,logS-dataSource,HenryConstant,HenryConstant-dataSource,nIsomers
MCM:IPRACOOH,O,InChI=1S/H2O/h1H2,,25.0,,453.6,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MMALANHY,O,InChI=1S/H2O/h1H2,,25.0,,70007.23333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MTBEAALOOH,O,InChI=1S/H2O/h1H2,,25.0,,627.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MTBEALCO3H,O,InChI=1S/H2O/h1H2,,25.0,,7712.666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NPRACAOOH,O,InChI=1S/H2O/h1H2,,25.0,,887.6666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NPRACBOOH,O,InChI=1S/H2O/h1H2,,25.0,,686.6,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NPRACCOOH,O,InChI=1S/H2O/h1H2,,25.0,,1080.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRCOFORM,O,InChI=1S/H2O/h1H2,,25.0,,5.246666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRCOFOROOH,O,InChI=1S/H2O/h1H2,,25.0,,120303.33333333331,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRCOOMOOH,O,InChI=1S/H2O/h1H2,,25.0,,737.3333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TLFUONE,O,InChI=1S/H2O/h1H2,,25.0,,336.7733333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACCOPROOH,O,InChI=1S/H2O/h1H2,,25.0,,102000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACETCOC3H7,O,InChI=1S/H2O/h1H2,,25.0,,5.466666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BOCOCH2OOH,O,InChI=1S/H2O/h1H2,,25.0,,384.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:DMMALANHY,O,InChI=1S/H2O/h1H2,,25.0,,56672.26666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EBFUONE,O,InChI=1S/H2O/h1H2,,25.0,,189.4333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EMALANHY,O,InChI=1S/H2O/h1H2,,25.0,,36671.93333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MCOOTBOOH,O,InChI=1S/H2O/h1H2,,25.0,,472.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MXYFUONE,O,InChI=1S/H2O/h1H2,,25.0,,140.40666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBUACAOOH,O,InChI=1S/H2O/h1H2,,25.0,,883.3333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBUACBOOH,O,InChI=1S/H2O/h1H2,,25.0,,715.6333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBUACCOOH,O,InChI=1S/H2O/h1H2,,25.0,,607.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRCOOMCO3H,O,InChI=1S/H2O/h1H2,,25.0,,6957.366666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:SBUACAOOH,O,InChI=1S/H2O/h1H2,,25.0,,379.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:SBUACBOOH,O,InChI=1S/H2O/h1H2,,25.0,,724.3333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TBUACCO3H,O,InChI=1S/H2O/h1H2,,25.0,,5374.233333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TMB1FUONE,O,InChI=1S/H2O/h1H2,,25.0,,1343.4066666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPBFUONE,O,InChI=1S/H2O/h1H2,,25.0,,176.42666666666665,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPMALANHY,O,InChI=1S/H2O/h1H2,,25.0,,21004.033333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MEBFUONE,O,InChI=1S/H2O/h1H2,,25.0,,84.73333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PBFUONE,O,InChI=1S/H2O/h1H2,,25.0,,158.41,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PMALANHY,O,InChI=1S/H2O/h1H2,,25.0,,20004.3,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TMB2FUONE,O,InChI=1S/H2O/h1H2,,25.0,,497.05,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1013OOH,O,InChI=1S/H2O/h1H2,,25.0,,1123.3333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1013CO3H,O,InChI=1S/H2O/h1H2,,25.0,,7586.666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PXYFUONE,O,InChI=1S/H2O/h1H2,,25.0,,250.07666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:OXYFUONE,O,InChI=1S/H2O/h1H2,,25.0,,593.3866666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CHOOCH2OH,O,InChI=1S/H2O/h1H2,,25.0,,74.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ETHFORMOH,O,InChI=1S/H2O/h1H2,,25.0,,69.76666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ETOHOCHO,O,InChI=1S/H2O/h1H2,,25.0,,236.66666666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:METACETOH,O,InChI=1S/H2O/h1H2,,25.0,,72.66666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MMCFOH,O,InChI=1S/H2O/h1H2,,25.0,,62053.333333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MOXCOCH2OH,O,InChI=1S/H2O/h1H2,,25.0,,58.333333333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACEETOHOOH,O,InChI=1S/H2O/h1H2,,25.0,,2784000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BZFUOH,O,InChI=1S/H2O/h1H2,,25.0,,18266666.666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BZFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,2630733333.333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EOX2COMEOH,O,InChI=1S/H2O/h1H2,,25.0,,29.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ETACETOH,O,InChI=1S/H2O/h1H2,,25.0,,265.3333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ETHACETOH,O,InChI=1S/H2O/h1H2,,25.0,,55.8,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:HOACETEOOH,O,InChI=1S/H2O/h1H2,,25.0,,288633.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRFORMOH,O,InChI=1S/H2O/h1H2,,25.0,,36.3,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MALANHY2OH,O,InChI=1S/H2O/h1H2,,25.0,,397966666.6666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MALANHYOOH,O,InChI=1S/H2O/h1H2,,25.0,,400337666666.6667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PROL2FORM,O,InChI=1S/H2O/h1H2,,25.0,,180.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BUOHFORM,O,InChI=1S/H2O/h1H2,,25.0,,40.53333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRACBOH,O,InChI=1S/H2O/h1H2,,25.0,,190.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRACOH,O,InChI=1S/H2O/h1H2,,25.0,,30.73333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MMALNHY2OH,O,InChI=1S/H2O/h1H2,,25.0,,357133333.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MMALNHYOOH,O,InChI=1S/H2O/h1H2,,25.0,,210226910000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MTBEACHOHO,O,InChI=1S/H2O/h1H2,,25.0,,55.1,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NPRACAOH,O,InChI=1S/H2O/h1H2,,25.0,,216.66666666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NPRACBOH,O,InChI=1S/H2O/h1H2,,25.0,,41.06666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NPRACCOH,O,InChI=1S/H2O/h1H2,,25.0,,262.6666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PXYFUOH,O,InChI=1S/H2O/h1H2,,25.0,,16233333.333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PXYFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,1516900000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TLFUOH,O,InChI=1S/H2O/h1H2,,25.0,,16300000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TLFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,2467633333.333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BOX2COMOH,O,InChI=1S/H2O/h1H2,,25.0,,13.9,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:DMMALYOH,O,InChI=1S/H2O/h1H2,,25.0,,473349666.6666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:DMMALYOOH,O,InChI=1S/H2O/h1H2,,25.0,,116963380000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EBFUOH,O,InChI=1S/H2O/h1H2,,25.0,,14266666.666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EBFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,2028586666.6666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EMALNHY2OH,O,InChI=1S/H2O/h1H2,,25.0,,397233333.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EMALNHYOOH,O,InChI=1S/H2O/h1H2,,25.0,,166950210000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MXYFUOH,O,InChI=1S/H2O/h1H2,,25.0,,14166666.666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MXYFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,1410533333.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBUACAOH,O,InChI=1S/H2O/h1H2,,25.0,,256.3333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBUACBOH,O,InChI=1S/H2O/h1H2,,25.0,,113.66666666666669,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:NBUACCOH,O,InChI=1S/H2O/h1H2,,25.0,,31.566666666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:OXYFUOH,O,InChI=1S/H2O/h1H2,,25.0,,11172333.333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:OXYFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,807678666.6666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRCOOETOH,O,InChI=1S/H2O/h1H2,,25.0,,103.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:SBUACAOH,O,InChI=1S/H2O/h1H2,,25.0,,24.25333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:SBUACBOH,O,InChI=1S/H2O/h1H2,,25.0,,125.33333333333331,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TBOCOCH2OH,O,InChI=1S/H2O/h1H2,,25.0,,6.9,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TBUACOH,O,InChI=1S/H2O/h1H2,,25.0,,51.66666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TMB1FUOH,O,InChI=1S/H2O/h1H2,,25.0,,8733333.333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TMB1FUOOH,O,InChI=1S/H2O/h1H2,,25.0,,86066666.66666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BOXCOOLOOH,O,InChI=1S/H2O/h1H2,,25.0,,150033.33333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPBFUOH,O,InChI=1S/H2O/h1H2,,25.0,,13066666.666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPBFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,1826700000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPMLNHY2OH,O,InChI=1S/H2O/h1H2,,25.0,,506810000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPMLNHYOOH,O,InChI=1S/H2O/h1H2,,25.0,,157033643333.33334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MEBFUOH,O,InChI=1S/H2O/h1H2,,25.0,,8600000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MEBFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,1073066666.6666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PBFUOH,O,InChI=1S/H2O/h1H2,,25.0,,10933333.333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PBFUOOH,O,InChI=1S/H2O/h1H2,,25.0,,1787543333.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PMALNHY2OH,O,InChI=1S/H2O/h1H2,,25.0,,390433333.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PMALNHYOOH,O,InChI=1S/H2O/h1H2,,25.0,,136933480000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRCOOPROL,O,InChI=1S/H2O/h1H2,,25.0,,80.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TMB2FUOH,O,InChI=1S/H2O/h1H2,,25.0,,6900000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TMB2FUOOH,O,InChI=1S/H2O/h1H2,,25.0,,738533333.3333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1013OH,O,InChI=1S/H2O/h1H2,,25.0,,213.66666666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ALCOMOXOOH,O,InChI=1S/H2O/h1H2,,25.0,,820310.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:DFC,O,InChI=1S/H2O/h1H2,,25.0,,2633.373333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MOXY2CHO,O,InChI=1S/H2O/h1H2,,25.0,,52.66666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MOXYCOCHO,O,InChI=1S/H2O/h1H2,,25.0,,21.216666666666665,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACETETCHO,O,InChI=1S/H2O/h1H2,,25.0,,74.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CO14O3CHO,O,InChI=1S/H2O/h1H2,,25.0,,11693.333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:COO2C3CHO,O,InChI=1S/H2O/h1H2,,25.0,,30.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EOCOCHO,O,InChI=1S/H2O/h1H2,,25.0,,14.29,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACCOMECHO,O,InChI=1S/H2O/h1H2,,25.0,,5732.666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACEC2CHO,O,InChI=1S/H2O/h1H2,,25.0,,88.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:COO2C4CHO,O,InChI=1S/H2O/h1H2,,25.0,,61.66666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRACBCHO,O,InChI=1S/H2O/h1H2,,25.0,,22.33333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MTBEACHO13,O,InChI=1S/H2O/h1H2,,25.0,,8.833333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BOXCOALOOH,O,InChI=1S/H2O/h1H2,,25.0,,473348.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BOXCOCHO,O,InChI=1S/H2O/h1H2,,25.0,,8.049999999999999,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C14O3ECHO,O,InChI=1S/H2O/h1H2,,25.0,,6768.533333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRCOOMCHO,O,InChI=1S/H2O/h1H2,,25.0,,25.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TBOCOCHO,O,InChI=1S/H2O/h1H2,,25.0,,5.580000000000001,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:TBUACCO,O,InChI=1S/H2O/h1H2,,25.0,,8.366666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C14O3IPCHO,O,InChI=1S/H2O/h1H2,,25.0,,6102.599999999999,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C14O3PCHO,O,InChI=1S/H2O/h1H2,,25.0,,5701.2,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1014OOH,O,InChI=1S/H2O/h1H2,,25.0,,205000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BCALBOC,O,InChI=1S/H2O/h1H2,,25.0,,300.3333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CHOOMCO2H,O,InChI=1S/H2O/h1H2,,25.0,,247666.66666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1014OH,O,InChI=1S/H2O/h1H2,,25.0,,79366.66666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C152OH,O,InChI=1S/H2O/h1H2,,25.0,,41566666.66666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C152OOH,O,InChI=1S/H2O/h1H2,,25.0,,757000000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3CHO,O,InChI=1S/H2O/h1H2,,25.0,,2866.873333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MCOCOMOOOH,O,InChI=1S/H2O/h1H2,,25.0,,617066.6666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MCOCOMOX,O,InChI=1S/H2O/h1H2,,25.0,,18.433333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRNFORMOOH,O,InChI=1S/H2O/h1H2,,25.0,,735200.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRONFORM,O,InChI=1S/H2O/h1H2,,25.0,,71.33333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACCOCOMOOH,O,InChI=1S/H2O/h1H2,,25.0,,23733766.666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACECOCOCH3,O,InChI=1S/H2O/h1H2,,25.0,,3330.2900000000004,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACEPROPONE,O,InChI=1S/H2O/h1H2,,25.0,,92.33333333333331,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACPRONEOOH,O,InChI=1S/H2O/h1H2,,25.0,,501910.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3CCO3H,O,InChI=1S/H2O/h1H2,,25.0,,5517033.333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3MCOOH,O,InChI=1S/H2O/h1H2,,25.0,,522216.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRNOCOMOOH,O,InChI=1S/H2O/h1H2,,25.0,,509433.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACBUOAOOH,O,InChI=1S/H2O/h1H2,,25.0,,437933.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACBUONBOOH,O,InChI=1S/H2O/h1H2,,25.0,,400870.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACCOCOC2H5,O,InChI=1S/H2O/h1H2,,25.0,,1796.7933333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACCOCOEOOH,O,InChI=1S/H2O/h1H2,,25.0,,20500070.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACCOPRONE,O,InChI=1S/H2O/h1H2,,25.0,,5646.666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACEBUTBONE,O,InChI=1S/H2O/h1H2,,25.0,,45.66666666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACEBUTONE,O,InChI=1S/H2O/h1H2,,25.0,,244.66666666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACOMCOMOOH,O,InChI=1S/H2O/h1H2,,25.0,,19468233.33333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3ECOOH,O,InChI=1S/H2O/h1H2,,25.0,,410143.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3EHO,O,InChI=1S/H2O/h1H2,,25.0,,1763.4566666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3MCO3H,O,InChI=1S/H2O/h1H2,,25.0,,5036993.333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6O4KETOOH,O,InChI=1S/H2O/h1H2,,25.0,,12126667033.333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6OTKETCO,O,InChI=1S/H2O/h1H2,,25.0,,516666.7733333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6OTKETOOH,O,InChI=1S/H2O/h1H2,,25.0,,260278933.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6OTRIKET,O,InChI=1S/H2O/h1H2,,25.0,,11503.333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CO356OCOOH,O,InChI=1S/H2O/h1H2,,25.0,,21500053.33333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:SBUACCOOH,O,InChI=1S/H2O/h1H2,,25.0,,270181.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:SBUACEONE,O,InChI=1S/H2O/h1H2,,25.0,,23.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BOX2COMOOH,O,InChI=1S/H2O/h1H2,,25.0,,310440.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BOXCOCOME,O,InChI=1S/H2O/h1H2,,25.0,,6.533333333333334,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3ECO3H,O,InChI=1S/H2O/h1H2,,25.0,,4683693.666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MC6OTKTOOH,O,InChI=1S/H2O/h1H2,,25.0,,150031466.66666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MC6OTRIKET,O,InChI=1S/H2O/h1H2,,25.0,,5253.333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRCOOPRONE,O,InChI=1S/H2O/h1H2,,25.0,,33.333333333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PRNOCOPOOH,O,InChI=1S/H2O/h1H2,,25.0,,535666.6666666666,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1013CO,O,InChI=1S/H2O/h1H2,,25.0,,249.66666666666663,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BZFUCO,O,InChI=1S/H2O/h1H2,,25.0,,1440666.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MALNHYOHCO,O,InChI=1S/H2O/h1H2,,25.0,,342036666.6666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACPRONEOH,O,InChI=1S/H2O/h1H2,,25.0,,5192.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3MOH,O,InChI=1S/H2O/h1H2,,25.0,,22786.666666666668,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACBUONAOH,O,InChI=1S/H2O/h1H2,,25.0,,32800.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACBUONBOH,O,InChI=1S/H2O/h1H2,,25.0,,3058.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3EOH,O,InChI=1S/H2O/h1H2,,25.0,,18743.33333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C6OTKETOH,O,InChI=1S/H2O/h1H2,,25.0,,1166896.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:EBFUCO,O,InChI=1S/H2O/h1H2,,25.0,,1672433.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:SBUACCOH,O,InChI=1S/H2O/h1H2,,25.0,,1983.3333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPBFUCO,O,InChI=1S/H2O/h1H2,,25.0,,1538833.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MC6OTKETOH,O,InChI=1S/H2O/h1H2,,25.0,,513666.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:PBFUCO,O,InChI=1S/H2O/h1H2,,25.0,,1205133.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3CCHO,O,InChI=1S/H2O/h1H2,,25.0,,12050.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3MCHO,O,InChI=1S/H2O/h1H2,,25.0,,6693.666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C5OCO3M,O,InChI=1S/H2O/h1H2,,25.0,,6549.333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3ECHO,O,InChI=1S/H2O/h1H2,,25.0,,4748.666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1014CO,O,InChI=1S/H2O/h1H2,,25.0,,9800.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:BCLKBOC,O,InChI=1S/H2O/h1H2,,25.0,,33266.666666666664,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C148CO,O,InChI=1S/H2O/h1H2,,25.0,,2050500.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C148OOH,O,InChI=1S/H2O/h1H2,,25.0,,227681333.3333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C148OH,O,InChI=1S/H2O/h1H2,,25.0,,2999333.333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ACETC2CO2H,O,InChI=1S/H2O/h1H2,,25.0,,38633.333333333336,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C24O3CCO2H,O,InChI=1S/H2O/h1H2,,25.0,,1244333.3333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:IPRACBCO2H,O,InChI=1S/H2O/h1H2,,25.0,,5133.333333333333,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:MTBEALCO2H,O,InChI=1S/H2O/h1H2,,25.0,,2300.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C1013CO2H,O,InChI=1S/H2O/h1H2,,25.0,,28000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CO14O3CO2H,O,InChI=1S/H2O/h1H2,,25.0,,1174666.6666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3CCO2H,O,InChI=1S/H2O/h1H2,,25.0,,3856666.6666666665,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3MCO2H,O,InChI=1S/H2O/h1H2,,25.0,,1231000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:C23O3ECO2H,O,InChI=1S/H2O/h1H2,,25.0,,775000.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:CH3OCH2OOH,O,InChI=1S/H2O/h1H2,,25.0,,120.0,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:ETHOXOOH,O,InChI=1S/H2O/h1H2,,25.0,,346.6666666666667,https://doi.org/10.5194/acp-23-10901-2023,1
MCM:DMMAOOH,O,InChI=1S/H2O/h1H2,,25.0,,1804.0,https://doi.org/10.5194/acp-23-10901-2023,1
